concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,partition_0
21280718,Methylnaltrexone bromide 12mg/0.6ml solution for injection vials 1 vial,Drug,dm+d,VMPP,,13799311000001101,2018-10-29,2099-12-31,,1
21315059,Naltrexone 5mg/5ml oral suspension,Drug,dm+d,AMP,,16106711000001109,1970-01-01,2099-12-31,,1
36340784,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,98bc3962-2a5f-4014-abf8-22e415bbcb21,2013-09-23,2099-12-31,,1
1356813,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,2d672855-bb13-4efc-9c00-869fee3fc411,2012-01-18,2099-12-31,,1
45665799,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,55b291e3-8601-4b6b-8aad-94bb16dc6cec,1998-05-08,2099-12-31,,1
21135477,Naltrexone 50 MG [Adepend],Drug,RxNorm Extension,Branded Drug Comp,S,OMOP280276,2017-08-24,2099-12-31,,1
40890934,Naltrexone 50 MG [Nrexon Hcl Kp],Drug,RxNorm Extension,Branded Drug Comp,,OMOP2088896,2017-07-30,2017-08-23,U,1
45385091,Morphine-Naltrexone 100-4 MG Oral Capsule Extended Release,Drug,GPI,GPI,,65100055700270,1970-01-01,2099-12-31,,1
45114750,Naltrexone Hydrochloride 50 mg/1 TABLET. FILM COATED [Naltrexone Hydrochloride],Drug,NDC,9-digit NDC,,016729081,2013-08-05,2099-12-31,,1
41302868,Naltrexone 50 MG Delayed Release Oral Tablet Box of 50,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2500830,2017-08-24,2099-12-31,,1
45774492,bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG Extended Release Oral Tablet [Contrave],Drug,RxNorm,Branded Drug,S,1551476,2014-12-01,2099-12-31,,1
42375165,naltrexone hydrochloride 50mg,Drug,EDI,Drug Product,,642400060,1970-01-01,2099-12-31,,1
42828404,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,68788708409,2018-03-01,2020-06-01,D,1
21037362,Naltrexone 0.2 MG/ML,Drug,RxNorm Extension,Clinical Drug Comp,S,OMOP280265,2017-08-24,2099-12-31,,1
21096271,Naltrexone 1.5 MG Oral Capsule Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP280338,2017-08-24,2099-12-31,,1
21198426,Naltrexone 1.5mg/5ml oral solution,Drug,dm+d,VMP,,20091411000001105,1970-01-01,2099-12-31,,1
21251860,Naltrexone 50mg tablets (AOP Orphan Ltd) 28 tablet 4 x 7 tablets,Drug,dm+d,AMPP,,31240811000001105,1970-01-01,2099-12-31,,1
1601277,NALTREXONE,Drug,VANDF,Drug Product,,4019853,1970-01-01,2099-12-31,,1
35759029,Naltrexone 50 MG Delayed Release Oral Tablet [Adepend] by Orphan,Drug,RxNorm Extension,Marketed Product,S,OMOP2760490,2017-08-24,2099-12-31,,1
44784869,naltrexone hydrochloride 100 MG,Drug,RxNorm,Clinical Drug Comp,S,1483773,2014-01-06,2099-12-31,,1
4227644,Naltrexone-containing product in oral dose form,Drug,SNOMED,Clinical Drug Form,,422131008,2006-07-31,2099-12-31,,1
1780425,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,50090307600,2021-10-01,2099-12-31,,1
41018704,Naltrexone Delayed Release Oral Tablet [Nrexon Hcl Neuraxpharm],Drug,RxNorm Extension,Branded Drug Form,,OMOP2216666,2017-07-30,2023-08-02,U,1
21037369,Naltrexone 0.6 MG/ML Oral Solution by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP280330,2017-08-24,2023-08-02,U,1
37296857,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,ef55411d-26c2-4d47-88b0-8a05b901c885,2013-09-23,2099-12-31,,1
2718504,Injection. naltrexone. depot form. 1 mg,Drug,HCPCS,HCPCS,,J2315,2007-01-01,2099-12-31,,1
35759031,Naltrexone 50 MG Delayed Release Oral Tablet Box of 28 by Sigma-Tau,Drug,RxNorm Extension,Marketed Product,S,OMOP2760492,2017-08-24,2099-12-31,,1
21096268,Naltrexone 0.4 MG/ML,Drug,RxNorm Extension,Clinical Drug Comp,S,OMOP280314,2017-08-24,2099-12-31,,1
36062084,naltrexone 4.5 MG Oral Capsule,Drug,RxNorm Extension,Clinical Drug,S,OMOP4988069,2020-08-17,2099-12-31,,1
45809993,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,167290081,2012-01-18,2099-12-31,,1
40692867,Naltrexone 25mg/5ml oral solution (Special Order) 1 ml,Drug,dm+d,AMPP,,35546511000001103,1970-01-01,2099-12-31,,1
37128505,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,72162156601,2024-01-01,2099-12-31,,1
37593737,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] by Gerke,Drug,RxNorm Extension,Marketed Product,S,OMOP4783170,2019-01-17,2099-12-31,,1
36810455,Bupropion 90 MG / Naltrexone 8 MG Extended Release Oral Tablet [Mysimba] Box of 112 by Orexigen Therapeutics Ireland,Drug,RxNorm Extension,Marketed Product,S,OMOP4824490,2019-01-28,2099-12-31,,1
36237171,Depade Pill,Drug,RxNorm,Branded Dose Group,C,1173094,2016-08-01,2099-12-31,,1
45025565,Methylnaltrexone bromide 20 MG/ML Injectable Solution [Relistor],Drug,NDC,11-digit NDC,,00008121801,2010-06-01,2014-02-01,D,1
1609215,BUPROPION 90MG/NALTREXONE HCL 8MG TAB,Drug,VANDF,Drug Product,,4033705,2015-11-23,2015-11-23,D,1
35525245,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335001405,2018-11-01,2099-12-31,,1
45385090,Morphine-Naltrexone 20-0.8 MG Oral Capsule Extended Release,Drug,GPI,GPI,,65100055700220,1970-01-01,2099-12-31,,1
21037367,Naltrexone 0.4 MG/ML Oral Solution,Drug,RxNorm Extension,Clinical Drug,S,OMOP280315,2017-08-24,2099-12-31,,1
21126678,1 ML Naltrexone 0.4 MG/ML Oral Solution,Drug,RxNorm Extension,Quant Clinical Drug,S,OMOP301946,2017-08-24,2099-12-31,,1
44784882,naltrexone hydrochloride 50 MG [ReVia],Drug,RxNorm,Branded Drug Comp,S,1483745,2014-01-06,2099-12-31,,1
19034322,Naltrexone 50 MG Oral Tablet [ReVia],Drug,RxNorm,Branded Drug,,207028,1970-01-01,2014-01-05,U,1
4221359,Naltrexone microspheres 380mg powder for injection solution vial + diluent,Drug,SNOMED,Pharma/Biol Product,,420553009,2006-07-31,2018-07-31,D,1
44894063,naltrexone hydrochloride 50 mg/1 TABLET. FILM COATED [REVIA],Drug,NDC,9-digit NDC,,051285275,2013-08-05,2099-12-31,,1
44427085,12 HR bupropion hydrochloride 90 MG / naltrexone hydrochloride 8 MG Extended Release Oral Tablet [Contrave],Drug,NDC,11-digit NDC,,43063077270,2017-07-01,2099-12-31,,1
1779744,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,500903076,2013-09-23,2099-12-31,,1
36930286,naltrexone 50 MG Oral Tablet Box of 28 by Aop Orphanc,Drug,RxNorm Extension,Marketed Product,S,OMOP5199525,2023-05-22,2099-12-31,,1
21107213,1 ML Naltrexone 0.4 MG/ML Oral Solution by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP301947,2017-08-24,2023-08-02,U,1
21321968,Naltrexone 25mg/5ml oral suspension (Special Order) 1 ml,Drug,dm+d,AMPP,,8638411000001100,1970-01-01,2099-12-31,,1
36158680,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,13359275-0a7f-48c8-b14a-588d7c0b5f84,2020-01-18,2099-12-31,,1
21155298,Naltrexone 2 MG Oral Capsule Box of 1 by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP280271,2017-08-24,2023-08-02,U,1
44140701,Methylnaltrexone Bromide,Drug,DPD,Ingredient,,DPD135280,1970-01-01,2099-12-31,,1
36296587,methylnaltrexone,Drug,GGR,Ingredient,,stof01159,2017-12-26,2018-08-31,D,1
35771695,Naltrexone 50 MG Delayed Release Oral Tablet Box of 28 by Orphan,Drug,RxNorm Extension,Marketed Product,S,OMOP2773156,2017-08-24,2099-12-31,,1
21027602,Naltrexone Oral Tablet [Opizone],Drug,RxNorm Extension,Branded Drug Form,S,OMOP280262,2017-08-24,2099-12-31,,1
43239899,Naltrexone Hydrochloride,Drug,BDPM,Ingredient,,11396,1970-01-01,2099-12-31,,1
35626588,Methylnaltrexone bromide 12 mg/0.6 mL solution for injection vial,Drug,SNOMED,Clinical Drug,,769905001,2018-07-31,2019-01-31,D,1
36699400,naltrexone KIT [vivitrol],Drug,SPL,Prescription Drug,C,59a00772-5f8d-4f18-af69-181944e538e4,2006-06-13,2099-12-31,,1
45334930,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00406117003,2014-01-01,2099-12-31,,1
44784870,naltrexone hydrochloride 100 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,1483774,2014-01-06,2099-12-31,,1
21228888,Naltrexone 12.5mg/5ml oral suspension (Special Order) 1 ml,Drug,dm+d,AMPP,,8637411000001104,1970-01-01,2099-12-31,,1
3974555,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,63bb7456-753b-4a97-a379-42919f221323,2013-09-23,2099-12-31,,1
44432546,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,53217026130,2017-03-01,2020-11-01,D,1
42949478,Naltrexone 25 MG [TRAXONE],Drug,RxNorm Extension,Branded Drug Comp,S,OMOP4676062,2018-08-21,2099-12-31,,1
3207439,Product containing precisely naltrexone hydrochloride 25 milligram/1 each conventional release oral tablet,Drug,Nebraska Lexicon,Pharma/Biol Product,,409460004,2018-07-31,2099-12-31,,1
45079042,Naltrexone 50 MG Oral Tablet [Depade],Drug,NDC,11-digit NDC,,00406009205,2007-06-01,2012-12-01,D,1
1606319,METHYLNALTREXONE,Drug,VANDF,Drug Product,,4027431,1970-01-01,2099-12-31,,1
21279724,Naltrexone 50mg tablets,Drug,dm+d,AMP,,30981511000001103,1970-01-01,2099-12-31,,1
36237170,Depade Oral Product,Drug,RxNorm,Branded Dose Group,C,1173093,2016-08-01,2099-12-31,,1
44852381,Naltrexone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,61392046631,2007-06-01,2012-06-01,D,1
35525244,Naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,63629530405,2018-11-01,2018-12-01,D,1
43695220,Naltrexone 50 MG Oral Tablet [Nemexin],Drug,RxNorm Extension,Branded Drug,S,OMOP675750,2017-08-24,2099-12-31,,1
41410305,0.6 ML methylnaltrexone 20 MG/ML Injection [Relistor] Box of 7 by TMC,Drug,RxNorm Extension,Marketed Product,S,OMOP2608267,2017-08-24,2099-12-31,,1
21077792,1 ML Naltrexone 1 MG/ML Oral Suspension by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP301945,2017-08-24,2023-08-02,U,1
45397318,Methylnaltrexone Bromide 12 MG/0.6ML Subcutaneous Solution,Drug,GPI,GPI,,52580050102020,1970-01-01,2099-12-31,,1
45386174,Naltrexone 380 MG Intramuscular Suspension Reconstituted,Drug,GPI,GPI,,93400030001920,1970-01-01,2099-12-31,,1
43237602,NALTREXONE ACCORD 50 mg. comprimé pelliculé sécable,Drug,BDPM,Drug Product,,3886197,2010-07-22,2099-12-31,,1
40843497,methylnaltrexone 20 MG/ML Injection [Relistor] Box of 7,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2041459,2017-08-24,2099-12-31,,1
1375744,naltrexone KIT [vivitrol],Drug,SPL,Prescription Drug,C,7e88c2c9-c3a9-4d25-b780-2b8aa1c66a00,2006-06-13,2099-12-31,,1
45703163,NALTREXONE HYDROCHLORIDE 50 mg ORAL TABLET. FILM COATED [REVIA],Drug,SPL,SPL,,0d929bf5-2eaa-4679-8334-1ac159b2b55c,1970-01-01,2099-12-31,,1
44784877,naltrexone hydrochloride 50 MG,Drug,RxNorm,Clinical Drug Comp,S,1483743,2014-01-06,2099-12-31,,1
19071208,Naltrexone 50 MG [Depade],Drug,RxNorm,Branded Drug Comp,,542213,2005-09-11,2014-01-05,U,1
42644673,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335148006,2020-04-01,2099-12-31,,1
36679336,Methylnaltrexone only product,Drug,SNOMED,Pharma/Biol Product,,776751006,2019-01-31,2099-12-31,,1
36682292,Methylnaltrexone only product in parenteral dose form,Drug,SNOMED,Clinical Drug Form,,779861007,2019-01-31,2099-12-31,,1
3205002,Naltrexone product,Drug,Nebraska Lexicon,Pharma/Biol Product,,87617007,2018-07-31,2099-12-31,,1
44886619,Naltrexone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,61392046660,2007-06-01,2012-06-01,D,1
40747735,Bupropion 90 MG / Naltrexone 8 MG Extended Release Oral Tablet [Mysimba],Drug,RxNorm Extension,Branded Drug,S,OMOP4709553,2018-06-04,2099-12-31,,1
40747732,Bupropion 90 MG / Naltrexone 8 MG Extended Release Oral Tablet [Mysimba] Box of 112 by Consilient,Drug,RxNorm Extension,Marketed Product,S,OMOP4709556,2018-06-04,2099-12-31,,1
4334715,METHYLNALTREXONE BROMIDE,Drug,NDFRT,Pharma Preparation,,N0000176155,1970-01-01,2099-12-31,,1
37131580,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,72162215403,2024-01-01,2099-12-31,,1
42706012,methylnaltrexone Prefilled Syringe,Drug,RxNorm,Clinical Drug Form,S,1244059,2012-05-07,2099-12-31,,1
19113913,Naltrexone 100 MG [Depade],Drug,RxNorm,Branded Drug Comp,,542208,2005-09-11,2014-01-05,U,1
21187176,Naltrexone 1.5mg/5ml oral solution 1 ml,Drug,dm+d,VMPP,,20091511000001109,1970-01-01,2099-12-31,,1
45796126,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,ae6aabf2-9619-4672-a2fb-a83d140efc39,1998-05-08,2099-12-31,,1
21066847,Naltrexone 50 MG Oral Tablet Box of 28,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP280286,2017-08-24,2099-12-31,,1
21076749,Naltrexone 1.5 MG,Drug,RxNorm Extension,Clinical Drug Comp,S,OMOP280334,2017-08-24,2099-12-31,,1
21106133,Naltrexone 1 MG,Drug,RxNorm Extension,Clinical Drug Comp,S,OMOP280344,2017-08-24,2099-12-31,,1
45052916,NALTREXONE HCL POWDER,Drug,NDC,11-digit NDC,,52372075101,2013-08-05,2099-12-31,,1
37488259,Methylnaltrexone,Drug,CTD,Ingredient,,83387-25-1,1970-01-01,2099-12-31,,1
36169309,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,74a8c611-57f6-956a-e053-2991aa0aedcb,2014-10-22,2099-12-31,,1
36170892,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,8759be8d-6965-4735-9a8d-be4a481f11f1,2014-10-22,2099-12-31,,1
37301094,naltrexone hydrochloride and bupropion hydrochloride 8mg/1 / 90mg/1 ORAL TABLET. EXTENDED RELEASE [contrave extended-release],Drug,SPL,Prescription Drug,C,e7b40490-1415-4600-8079-4157507daae4,2014-10-22,2099-12-31,,1
21200025,Methylnaltrexone bromide 12mg/0.6ml solution for injection vials,Drug,dm+d,VMP,,13802011000001106,1970-01-01,2018-06-03,D,1
21184358,Naltrexone 3.5mg capsules,Drug,dm+d,AMP,,15126111000001101,1970-01-01,2099-12-31,,1
36832936,NALTREXONE HYDROCHLORIDE,Drug,OMOP Invest Drug,Precise Ingredient,,Z6375YW9SF,1970-01-01,2099-12-31,,1
45227412,Naltrexone 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,61392046665,2007-06-01,2012-06-01,D,1
36927682,naltrexone 50 MG Oral Tablet Box of 28 by Medihealth,Drug,RxNorm Extension,Marketed Product,S,OMOP5199526,2023-05-22,2099-12-31,,1
43677405,Naltrexone 50 MG Oral Tablet [Naltrexon-Hcl Neuraxpharm],Drug,RxNorm Extension,Branded Drug,S,OMOP675748,2017-08-24,2099-12-31,,1
41092587,Naltrexone 50 MG Delayed Release Oral Tablet [Nemexin] Box of 28,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2290549,2017-08-24,2099-12-31,,1
41116106,methylnaltrexone 20 MG/ML Injectable Solution Box of 7,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2314068,2017-08-24,2099-12-31,,1
43343121,Naltrexone,Drug,AMT,AU Substance,,2753011000036102,2016-11-01,2099-12-31,,1
1714319,naltrexone,Drug,RxNorm,Ingredient,S,7243,1970-01-01,2099-12-31,,1
36154386,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,7e126353-8d94-4163-b7f5-dc7c47e685b2,2024-02-14,2099-12-31,,1
40220706,methylnaltrexone Pill,Drug,RxNorm,Clinical Dose Group,C,1801512,2016-10-03,2099-12-31,,1
21242592,Naltrexone 50mg tablets,Drug,dm+d,AMP,,32402411000001102,1970-01-01,2099-12-31,,1
35746524,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] by Sigma-Tau,Drug,RxNorm Extension,Marketed Product,S,OMOP2747985,2017-08-24,2099-12-31,,1
35750698,Naltrexone 1 MG/ML Oral Solution by Drug Tariff Special Order,Drug,RxNorm Extension,Marketed Product,S,OMOP2752159,2017-08-24,2099-12-31,,1
21047255,Naltrexone 50 MG Oral Tablet Box of 28 by Waymade,Drug,RxNorm Extension,Marketed Product,S,OMOP280291,2017-08-24,2099-12-31,,1
44781596,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335001406,2019-01-01,2099-12-31,,1
36509329,Naltrexone 50 MG Oral Tablet [Adepend] by Amomed,Drug,RxNorm Extension,Marketed Product,S,OMOP4835390,2019-09-04,2099-12-31,,1
44056876,Naltrexone Oral Tablet [Apo-Naltrexone],Drug,RxNorm Extension,Branded Drug Form,S,OMOP1051507,2017-08-24,2099-12-31,,1
21115916,Naltrexone 4.8 MG Oral Capsule,Drug,RxNorm Extension,Clinical Drug,S,OMOP280319,2017-08-24,2099-12-31,,1
40956466,Naltrexone Oral Tablet [Nrexon Hcl Kp],Drug,RxNorm Extension,Branded Drug Form,,OMOP2154428,2017-07-30,2017-08-23,U,1
35530614,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,636291047,2013-09-23,2099-12-31,,1
42814098,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,63ef0555-9bcf-4d21-e053-2991aa0aa9f9,2015-03-26,2099-12-31,,1
42886369,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,7832fc22-bc68-4514-bfce-a6c796d7f3a3,2009-07-29,2099-12-31,,1
44036807,Naltrexone 50 MG Oral Tablet [ReVia] by TEVA,Drug,RxNorm Extension,Marketed Product,S,OMOP1031438,2017-08-24,2099-12-31,,1
40719701,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] Box of 1 by Biovitrum,Drug,RxNorm Extension,Marketed Product,S,OMOP4737999,2018-06-04,2099-12-31,,1
37592905,Naltrexone 50 MG Oral Tablet [Nalorex] by BR,Drug,RxNorm Extension,Marketed Product,S,OMOP4782346,2019-01-17,2099-12-31,,1
43155283,Naltrexone 50 MG [NALTREXONE MYLAN],Drug,RxNorm Extension,Branded Drug Comp,S,OMOP459137,2017-08-24,2099-12-31,,1
4319201,NALTREXONE 380MG/VIL INJ.SUSP.SA,Drug,VANDF,Drug Product,,4025730,2015-07-10,2015-07-10,D,1
4162426,Naltrexone,Drug,SNOMED,Substance,,373546002,2002-07-31,2099-12-31,,1
3194743,Naltrexone hydrochloride,Drug,Nebraska Lexicon,Substance,,64191009,2002-01-31,2099-12-31,,1
36062086,naltrexone 3 MG Oral Capsule Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP4988071,2020-08-17,2099-12-31,,1
37129593,methylnaltrexone bromide 150mg/1 / 8mg/.4mL / 12mg/.6mL ORAL. SUBCUTANEOUS INJECTION. SOLUTION. TABLET [relistor],Drug,SPL,Prescription Drug,C,0c52697c-202f-6baa-e063-6294a90a2591,2008-04-24,2099-12-31,,1
45616152,methylnaltrexone,Drug,MeSH,Suppl Concept,,C032257,1970-01-01,2099-12-31,,1
36185426,ADDEX-1000 - naltrexone pellet. implantable,Drug,NDC,11-digit NDC,,57377001000,2018-05-16,2099-12-31,,1
21135480,Naltrexone 3.2 MG Oral Capsule Box of 1,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP280325,2017-08-24,2099-12-31,,1
41197065,Naltrexone 50 MG Oral Tablet [Nalorex] Box of 28 by Eurim-Pharm,Drug,RxNorm Extension,Marketed Product,S,OMOP2395027,2017-08-24,2099-12-31,,1
45700913,naltrexone KIT [vivitrol],Drug,SPL,Prescription Drug,C,a74b26b1-e75c-4aea-a7e1-c5091c2771ba,2006-06-13,2099-12-31,,1
44784871,naltrexone hydrochloride 100 MG Oral Tablet [Depade],Drug,RxNorm,Branded Drug,S,1483776,2014-01-06,2099-12-31,,1
44784873,naltrexone hydrochloride 25 MG,Drug,RxNorm,Clinical Drug Comp,S,1483779,2014-01-06,2099-12-31,,1
40747731,Bupropion 90 MG / Naltrexone 8 MG Extended Release Oral Tablet Box of 112,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP4709557,2018-06-04,2099-12-31,,1
589953,0.6 ML methylnaltrexone 20 MG/ML Injection Box of 1,Drug,RxNorm Extension,Quant Clinical Box,S,OMOP3138143,2018-08-02,2099-12-31,,1
45832478,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,521250727,2013-10-07,2099-12-31,,1
37513871,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,70518271800,2020-06-01,2022-01-01,D,1
45182084,Naltrexone 100 MG Oral Tablet,Drug,NDC,11-digit NDC,,00756030601,2007-06-01,2012-06-01,D,1
35771694,Naltrexone 50 MG Delayed Release Oral Tablet [Nalorex] Box of 28 by Sigma-Tau,Drug,RxNorm Extension,Marketed Product,S,OMOP2773155,2017-08-24,2099-12-31,,1
35776576,1 ML Naltrexone 1 MG/ML Oral Suspension by Drug Tariff Special Order,Drug,RxNorm Extension,Marketed Product,S,OMOP2778037,2017-08-24,2099-12-31,,1
43749000,Naltrexone 50 MG [Naltrexon-Hcl Neuraxpharm],Drug,RxNorm Extension,Branded Drug Comp,S,OMOP675744,2017-08-24,2099-12-31,,1
3210400,Product containing precisely naltrexone hydrochloride 50 milligram/1 each conventional release oral tablet,Drug,Nebraska Lexicon,Pharma/Biol Product,,323281004,2018-07-31,2099-12-31,,1
36472628,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,5f256d4f-450a-87c7-e053-2a91aa0a79ef,2017-10-17,2099-12-31,,1
36037162,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] Box of 7 by Eurim-Pharm,Drug,RxNorm Extension,Marketed Product,S,OMOP5047159,2021-06-17,2099-12-31,,1
44062965,Naltrexone 50 MG Oral Tablet [ReVia] by Dupont,Drug,RxNorm Extension,Marketed Product,S,OMOP1057596,2017-08-24,2099-12-31,,1
1714351,naltrexone 380 MG Injection,Drug,RxNorm,Clinical Drug,S,637213,2006-07-09,2099-12-31,,1
21177277,100 ML Naltrexone 1 MG/ML Oral Solution by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP324556,2017-08-24,2023-08-02,U,1
40220710,methylnaltrexone Oral Tablet [Relistor],Drug,RxNorm,Branded Drug Form,S,1801516,2016-10-03,2099-12-31,,1
36959108,Naltrexone 3mg capsules 30 capsule,Drug,dm+d,VMPP,,40537111000001103,1970-01-01,2099-12-31,,1
43144129,Naltrexone 50 MG Delayed Release Oral Tablet [NALTREXONE INTAS] Box of 28,Drug,RxNorm Extension,Branded Drug Box,S,OMOP459212,2017-08-24,2099-12-31,,1
36300532,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,026d4218-73a0-a907-e063-6394a90af2b5,2012-12-06,2099-12-31,,1
21037363,Naltrexone 2 MG Oral Capsule,Drug,RxNorm Extension,Clinical Drug,S,OMOP280268,2017-08-24,2099-12-31,,1
21066846,Naltrexone 50 MG Oral Tablet by Waymade,Drug,RxNorm Extension,Marketed Product,S,OMOP280284,2017-08-24,2099-12-31,,1
36800941,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,d3bdd90b-11c0-7598-e053-2995a90a6628,2017-07-21,2099-12-31,,1
21076750,Naltrexone 3.6 MG Oral Capsule Box of 1 by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP280343,2017-08-24,2023-08-02,U,1
42881054,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,03019873-ea2b-4b8b-8b9d-47777f800322,2013-09-23,2099-12-31,,1
630666,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,50090492600,2022-12-01,2022-12-01,D,1
46275651,methylnaltrexone bromide 20 MG/ML Injection,Drug,RxNorm,Clinical Drug,S,1659743,2015-09-08,2099-12-31,,1
19022296,Naltrexone 50 MG [ReVia],Drug,RxNorm,Branded Drug Comp,,567824,2005-09-11,2014-01-05,U,1
21277720,Naltrexone 2mg capsules,Drug,dm+d,AMP,,16106111000001108,1970-01-01,2099-12-31,,1
35530333,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,a6d2d9aa-5aed-4925-9b99-149b96123049,2013-09-23,2099-12-31,,1
40216633,NALTREXONE/SUFENTANIL,Drug,NDFRT,Drug Interaction,,N0000178002,1970-01-01,2014-11-30,D,1
45017108,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,47335032618,2014-01-01,2099-12-31,,1
40063518,naltrexone Oral Tablet [ReVia],Drug,RxNorm,Branded Drug Form,S,368791,1970-01-01,2099-12-31,,1
41410643,0.6 ML methylnaltrexone 20 MG/ML Injection [Relistor] Box of 1 by Cc,Drug,RxNorm Extension,Marketed Product,S,OMOP2608605,2017-08-24,2099-12-31,,1
41410707,0.6 ML methylnaltrexone 20 MG/ML Injection [Relistor] Box of 1 by Pfizer,Drug,RxNorm Extension,Marketed Product,S,OMOP2608669,2017-08-24,2099-12-31,,1
44904330,NALTREXONE HCL POWDER,Drug,NDC,11-digit NDC,,63370015835,2013-08-05,2099-12-31,,1
45228704,0.6 ML methylnaltrexone bromide 20 MG/ML Prefilled Syringe [Relistor],Drug,NDC,11-digit NDC,,65649055107,2013-06-01,2099-12-31,,1
45412762,morphine-naltrexone 100 mg-4 mg oral capsule. extended release,Drug,Multum,Multum,,25565,2010-11-01,2099-12-31,,1
